iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
ZMB,2019-01-01 00:00:00,2019-12-31 00:00:00,copper-mining,n2o,,tonnes,annual,2023-10-03 21:10:32.222273,
ZAF,2022-01-01 00:00:00,2022-12-31 00:00:00,copper-mining,co2e_100yr,2789021,tonnes,annual,2023-10-03 21:10:32.219186,2023-11-02 13:53:02.850721
ZMB,2020-01-01 00:00:00,2020-12-31 00:00:00,copper-mining,ch4,,tonnes,annual,2023-10-03 21:10:32.222992,
ZMB,2020-01-01 00:00:00,2020-12-31 00:00:00,copper-mining,n2o,,tonnes,annual,2023-10-03 21:10:32.223001,
ZAF,2022-01-01 00:00:00,2022-12-31 00:00:00,copper-mining,co2e_20yr,2789021,tonnes,annual,2023-10-03 21:10:32.219193,2023-11-02 13:53:02.850721
ZMB,2015-01-01 00:00:00,2015-12-31 00:00:00,copper-mining,co2,185063,tonnes,annual,2023-10-03 21:10:32.21977,2023-11-02 13:53:02.850721
ZMB,2015-01-01 00:00:00,2015-12-31 00:00:00,copper-mining,co2e_100yr,185063,tonnes,annual,2023-10-03 21:10:32.219805,2023-11-02 13:53:02.850721
ZMB,2021-01-01 00:00:00,2021-12-31 00:00:00,copper-mining,ch4,,tonnes,annual,2023-10-03 21:10:32.223675,
ZMB,2021-01-01 00:00:00,2021-12-31 00:00:00,copper-mining,n2o,,tonnes,annual,2023-10-03 21:10:32.223684,
ZMB,2015-01-01 00:00:00,2015-12-31 00:00:00,copper-mining,co2e_20yr,185063,tonnes,annual,2023-10-03 21:10:32.219813,2023-11-02 13:53:02.850721
ZMB,2016-01-01 00:00:00,2016-12-31 00:00:00,copper-mining,co2,196802,tonnes,annual,2023-10-03 21:10:32.220361,2023-11-02 13:53:02.850721
ZMB,2022-01-01 00:00:00,2022-12-31 00:00:00,copper-mining,ch4,,tonnes,annual,2023-10-03 21:10:32.224245,
ZMB,2022-01-01 00:00:00,2022-12-31 00:00:00,copper-mining,n2o,,tonnes,annual,2023-10-03 21:10:32.224254,
ZWE,2015-01-01 00:00:00,2015-12-31 00:00:00,copper-mining,ch4,,tonnes,annual,2023-10-03 21:10:32.224811,
ZWE,2015-01-01 00:00:00,2015-12-31 00:00:00,copper-mining,n2o,,tonnes,annual,2023-10-03 21:10:32.224823,
ZWE,2016-01-01 00:00:00,2016-12-31 00:00:00,copper-mining,ch4,,tonnes,annual,2023-10-03 21:10:32.225493,
ZWE,2016-01-01 00:00:00,2016-12-31 00:00:00,copper-mining,n2o,,tonnes,annual,2023-10-03 21:10:32.225504,
ZWE,2017-01-01 00:00:00,2017-12-31 00:00:00,copper-mining,ch4,,tonnes,annual,2023-10-03 21:10:32.226089,
ZWE,2017-01-01 00:00:00,2017-12-31 00:00:00,copper-mining,n2o,,tonnes,annual,2023-10-03 21:10:32.226098,
ZWE,2018-01-01 00:00:00,2018-12-31 00:00:00,copper-mining,ch4,,tonnes,annual,2023-10-03 21:10:32.226653,
ZWE,2015-01-01 00:00:00,2015-12-31 00:00:00,copper-mining,co2,132777,tonnes,annual,2023-10-03 21:10:32.224798,2023-11-02 13:53:02.894805
ZWE,2015-01-01 00:00:00,2015-12-31 00:00:00,copper-mining,co2e_100yr,132777,tonnes,annual,2023-10-03 21:10:32.224831,2023-11-02 13:53:02.894805
ZWE,2015-01-01 00:00:00,2015-12-31 00:00:00,copper-mining,co2e_20yr,132777,tonnes,annual,2023-10-03 21:10:32.22484,2023-11-02 13:53:02.894805
ZWE,2016-01-01 00:00:00,2016-12-31 00:00:00,copper-mining,co2,147043,tonnes,annual,2023-10-03 21:10:32.225477,2023-11-02 13:53:02.894805
ZWE,2016-01-01 00:00:00,2016-12-31 00:00:00,copper-mining,co2e_100yr,147043,tonnes,annual,2023-10-03 21:10:32.225513,2023-11-02 13:53:02.894805
ZWE,2016-01-01 00:00:00,2016-12-31 00:00:00,copper-mining,co2e_20yr,147043,tonnes,annual,2023-10-03 21:10:32.22552,2023-11-02 13:53:02.894805
ZWE,2017-01-01 00:00:00,2017-12-31 00:00:00,copper-mining,co2,142810,tonnes,annual,2023-10-03 21:10:32.226074,2023-11-02 13:53:02.894805
ZWE,2017-01-01 00:00:00,2017-12-31 00:00:00,copper-mining,co2e_100yr,142810,tonnes,annual,2023-10-03 21:10:32.226107,2023-11-02 13:53:02.894805
ZWE,2017-01-01 00:00:00,2017-12-31 00:00:00,copper-mining,co2e_20yr,142810,tonnes,annual,2023-10-03 21:10:32.226115,2023-11-02 13:53:02.894805
ZWE,2018-01-01 00:00:00,2018-12-31 00:00:00,copper-mining,co2,146655,tonnes,annual,2023-10-03 21:10:32.226639,2023-11-02 13:53:02.894805
TUN,2021-01-01 00:00:00,2021-12-31 00:00:00,copper-mining,n2o,,tonnes,annual,2023-10-03 21:10:32.086476,
TUN,2021-01-01 00:00:00,2021-12-31 00:00:00,copper-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:32.086501,
TUN,2021-01-01 00:00:00,2021-12-31 00:00:00,copper-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:32.086525,
TUN,2022-01-01 00:00:00,2022-12-31 00:00:00,copper-mining,co2,0,tonnes,annual,2023-10-03 21:10:32.087307,
TUN,2022-01-01 00:00:00,2022-12-31 00:00:00,copper-mining,ch4,,tonnes,annual,2023-10-03 21:10:32.087329,
TUN,2022-01-01 00:00:00,2022-12-31 00:00:00,copper-mining,n2o,,tonnes,annual,2023-10-03 21:10:32.087346,
TUN,2022-01-01 00:00:00,2022-12-31 00:00:00,copper-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:32.08736,
TUN,2022-01-01 00:00:00,2022-12-31 00:00:00,copper-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:32.087374,
