iso3_country,start_time,end_time,original_inventory_sector,gas,emissions_quantity,emissions_quantity_units,temporal_granularity,created_date,modified_date
CHE,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.344641,
CHE,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.344649,
CHE,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.344657,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.345189,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.345203,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.345211,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.34522,
CHE,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.345227,
CHE,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.345837,
CHE,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.34585,
CHE,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.345859,
CHE,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.345875,
CHE,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.345883,
CHE,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.346489,
CHE,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.346506,
CHE,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.346515,
CHE,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.346523,
CHE,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.34653,
CHE,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.347048,
CHE,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.347061,
CHE,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.34707,
CHE,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.347078,
CHE,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.347085,
CHE,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.347688,
CHE,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.347701,
CHE,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.34771,
CHE,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.347718,
CHE,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.347726,
CHE,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.348255,
CHE,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.348269,
CHE,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.348279,
CHE,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.348292,
CHE,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.3483,
CHL,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.34881,
CHL,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.348823,
CHL,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.348832,
CHL,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.34884,
CHL,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.348848,
CHL,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.34947,
CHL,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.349484,
CHL,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.349493,
CHL,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.349501,
CHL,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.349508,
CHL,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.350031,
CHL,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.350044,
CHL,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.350053,
CHL,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.350061,
CHL,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.350068,
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.350568,
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.350581,
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.35059,
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.350598,
CHL,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.350606,
CHL,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.351217,
COM,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.390415,
COM,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.390429,
COM,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.390438,
COM,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.390445,
COM,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.39098,
COM,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.390993,
COM,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.391002,
COM,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.39101,
COM,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.391018,
COM,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.39153,
COM,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.391544,
COM,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.391553,
COM,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.391561,
COM,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.391575,
COM,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.39218,
COM,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.392194,
COM,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.392203,
COM,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.392211,
COM,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.392219,
COM,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.392749,
COM,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.392762,
COM,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.392771,
COM,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.392779,
COM,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.392787,
CPV,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.393874,
CPV,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.393899,
CPV,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.393916,
CPV,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.39393,
CPV,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.393943,
CPV,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.394875,
CPV,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.394899,
CPV,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.394909,
CPV,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.394918,
CPV,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.394925,
CPV,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.395657,
CPV,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.395672,
CPV,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.395682,
CPV,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.39569,
CPV,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.395699,
CPV,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.396354,
CPV,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.396373,
CPV,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.396382,
CPV,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.396391,
CPV,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.396398,
CPV,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.396936,
CPV,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.39695,
CPV,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.396959,
CPV,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.396967,
CPV,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.396976,
CPV,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.397573,
CPV,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.397587,
CPV,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.397596,
CPV,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.397605,
CPV,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.397613,
CPV,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.398213,
CPV,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.398227,
CPV,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.398236,
CPV,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.398246,
CPV,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.398253,
CPV,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.398775,
CPV,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.398789,
CPV,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.398798,
CPV,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.398807,
CPV,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.398815,
CRI,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.39933,
CRI,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.399343,
CRI,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.399352,
CRI,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.39936,
CRI,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.399368,
CRI,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.399989,
CRI,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.400002,
CRI,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.400012,
CRI,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.40002,
CRI,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.400028,
CRI,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.400548,
CRI,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.400562,
CRI,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.400571,
CRI,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.400579,
CRI,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.400587,
CRI,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.40109,
CRI,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.401103,
CRI,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.401112,
CRI,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.401121,
CRI,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.401128,
CRI,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.401722,
CRI,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.401735,
CRI,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.401744,
CRI,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.401752,
CRI,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.40176,
CRI,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.402284,
CRI,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.402298,
CRI,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.402307,
CRI,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.402315,
CRI,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.402325,
CRI,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.40283,
CRI,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.402865,
CRI,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.402874,
CRI,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.402882,
CRI,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.40289,
CRI,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.404004,
CRI,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.40402,
CRI,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.404029,
CRI,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.404038,
CRI,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.404045,
CUB,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.404647,
CUB,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.404661,
CUB,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.40467,
CUB,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.404678,
CUB,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.404685,
CUB,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.405202,
CUB,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.405216,
CUB,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.405225,
CUB,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.405233,
CUB,2016-01-01 00:00:00,2016-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.405241,
CUB,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.405875,
CUB,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.405889,
CUB,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.405898,
CUB,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.405906,
CUB,2017-01-01 00:00:00,2017-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.405914,
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.406781,
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.406797,
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.406807,
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.406816,
CUB,2018-01-01 00:00:00,2018-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.406824,
CUB,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.407405,
CUB,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.40743,
CUB,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.407439,
CUB,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.407448,
CUB,2019-01-01 00:00:00,2019-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.407455,
CUB,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.408085,
CUB,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.408099,
CUB,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.408109,
CUB,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.408117,
CUB,2020-01-01 00:00:00,2020-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.408125,
CUB,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.408656,
CUB,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.40867,
CUB,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.408679,
CUB,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.408687,
CUB,2021-01-01 00:00:00,2021-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.408695,
CUB,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.409227,
CUB,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,ch4,,tonnes,annual,2023-10-03 21:10:31.409241,
CUB,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,n2o,,tonnes,annual,2023-10-03 21:10:31.40925,
CUB,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2e_100yr,0,tonnes,annual,2023-10-03 21:10:31.409258,
CUB,2022-01-01 00:00:00,2022-12-31 00:00:00,bauxite-mining,co2e_20yr,0,tonnes,annual,2023-10-03 21:10:31.409266,
CUW,2015-01-01 00:00:00,2015-12-31 00:00:00,bauxite-mining,co2,0,tonnes,annual,2023-10-03 21:10:31.409896,
